Area,Site (MPA/ REF),Common Name,Month,Length (cm),Depth Released (ft),Year
PL,MPA,Blue Rockfish,October,31,110,2007
PL,MPA,Blue Rockfish,October,30,110,2007
PL,MPA,Blue Rockfish,October,30,110,2007
PL,MPA,Blue Rockfish,October,23,110,2007
PL,MPA,Blue Rockfish,October,24,110,2007
PL,MPA,Blue Rockfish,October,20,110,2007
PL,MPA,Blue Rockfish,October,23,110,2007
PL,MPA,Blue Rockfish,October,20,110,2007
PL,MPA,Blue Rockfish,October,22,110,2007
PL,MPA,Blue Rockfish,October,29,110,2007
PL,MPA,Blue Rockfish,October,27,110,2007
PL,MPA,Blue Rockfish,October,34,110,2007
PL,MPA,Blue Rockfish,October,30,110,2007
PL,MPA,Blue Rockfish,October,28,110,2007
PL,MPA,Blue Rockfish,October,29,110,2007
PL,MPA,Blue Rockfish,October,24,106,2007
PL,MPA,Blue Rockfish,October,20,106,2007
PL,MPA,Blue Rockfish,October,29,106,2007
PL,MPA,Blue Rockfish,October,26,106,2007
PL,MPA,Blue Rockfish,October,22,106,2007
PL,MPA,Blue Rockfish,October,24,106,2007
PL,MPA,Blue Rockfish,October,23,106,2007
PL,MPA,Blue Rockfish,October,26,106,2007
PL,MPA,Blue Rockfish,October,33,106,2007
PL,MPA,Blue Rockfish,October,26,106,2007
PL,MPA,Blue Rockfish,October,28,106,2007
PL,MPA,Blue Rockfish,October,30,106,2007
PL,MPA,Blue Rockfish,October,33,106,2007
PL,MPA,Blue Rockfish,October,25,106,2007
PL,MPA,Blue Rockfish,October,21,106,2007
PL,MPA,Blue Rockfish,October,25,106,2007
PL,MPA,Blue Rockfish,October,28,106,2007
PL,MPA,Blue Rockfish,October,33,106,2007
PL,MPA,Blue Rockfish,October,34,85,2007
PL,MPA,Blue Rockfish,October,28,83,2007
PL,MPA,Blue Rockfish,October,33,83,2007
PL,MPA,Blue Rockfish,October,33,80,2007
PL,MPA,Blue Rockfish,October,18,80,2007
PL,MPA,Blue Rockfish,October,33,86,2007
PL,MPA,Blue Rockfish,October,19,86,2007
PL,MPA,Blue Rockfish,October,29,86,2007
PL,MPA,Blue Rockfish,October,27,86,2007
PL,MPA,Blue Rockfish,October,26,86,2007
PL,MPA,Blue Rockfish,October,27,86,2007
PL,MPA,Blue Rockfish,October,19,86,2007
PL,MPA,Blue Rockfish,October,23,86,2007
PL,MPA,Blue Rockfish,October,29,86,2007
PL,MPA,Blue Rockfish,October,28,86,2007
PL,MPA,Blue Rockfish,October,32,105,2007
PL,MPA,Blue Rockfish,October,32,105,2007
PL,MPA,Blue Rockfish,October,36,105,2007
PL,MPA,Blue Rockfish,October,21,105,2007
PL,MPA,Blue Rockfish,October,34,105,2007
PL,MPA,Blue Rockfish,October,35,105,2007
PL,MPA,Blue Rockfish,October,22,105,2007
PL,MPA,Blue Rockfish,October,34,105,2007
PL,MPA,Blue Rockfish,October,26,105,2007
PL,MPA,Blue Rockfish,October,30,105,2007
PL,MPA,Blue Rockfish,October,21,105,2007
PL,MPA,Blue Rockfish,October,21,105,2007
PL,MPA,Blue Rockfish,October,19,105,2007
PL,MPA,Blue Rockfish,October,23,105,2007
PL,MPA,Blue Rockfish,October,33,105,2007
PL,MPA,Blue Rockfish,October,30,105,2007
PL,MPA,Blue Rockfish,October,21,90,2007
PL,MPA,Blue Rockfish,October,32,90,2007
PL,MPA,Blue Rockfish,October,33,90,2007
PL,MPA,Blue Rockfish,October,33,90,2007
PL,MPA,Blue Rockfish,October,35,100,2007
PL,MPA,Blue Rockfish,October,23,100,2007
PL,MPA,Blue Rockfish,October,33,105,2007
PL,MPA,Blue Rockfish,October,29,105,2007
PL,MPA,Blue Rockfish,October,24,105,2007
PL,MPA,Blue Rockfish,October,34,105,2007
PL,MPA,Blue Rockfish,October,30,100,2007
PL,MPA,Blue Rockfish,October,21,100,2007
PL,MPA,Blue Rockfish,October,19,100,2007
PL,MPA,Blue Rockfish,October,23,83,2007
PL,MPA,Blue Rockfish,October,17,105,2007
PL,MPA,Blue Rockfish,October,28,105,2007
PL,MPA,Blue Rockfish,October,36,83,2007
PL,MPA,Blue Rockfish,October,35,83,2007
PL,MPA,Blue Rockfish,October,19,83,2007
PL,MPA,Blue Rockfish,October,27,83,2007
PL,MPA,Blue Rockfish,October,31,83,2007
PL,MPA,Blue Rockfish,October,20,83,2007
PL,MPA,Blue Rockfish,October,32,78,2007
PL,REF,Blue Rockfish,September,27,105,2008
PL,REF,Blue Rockfish,September,30,105,2008
PL,REF,Blue Rockfish,September,32,100,2008
PL,REF,Blue Rockfish,September,31,100,2008
PL,REF,Blue Rockfish,September,25,105,2008
PL,REF,Blue Rockfish,September,34,105,2008
PL,REF,Blue Rockfish,September,29,80,2008
PL,REF,Blue Rockfish,September,26,75,2008
PL,REF,Blue Rockfish,September,24,75,2008
PL,REF,Blue Rockfish,September,24,83,2008
PL,REF,Blue Rockfish,September,26,83,2008
PL,REF,Blue Rockfish,September,34,83,2008
PL,REF,Blue Rockfish,September,31,75,2008
PL,REF,Blue Rockfish,September,24,75,2008
PL,REF,Blue Rockfish,September,25,75,2008
PL,REF,Blue Rockfish,September,24,100,2008
PL,REF,Blue Rockfish,September,20,113,2008
PL,REF,Blue Rockfish,September,21,113,2008
PL,REF,Blue Rockfish,September,23,113,2008
PL,REF,Blue Rockfish,September,25,113,2008
PL,REF,Blue Rockfish,September,22,113,2008
PL,REF,Blue Rockfish,September,26,113,2008
PL,REF,Blue Rockfish,September,24,113,2008
PL,REF,Blue Rockfish,September,19,113,2008
PL,REF,Blue Rockfish,September,25,113,2008
PL,REF,Blue Rockfish,September,19,113,2008
PL,REF,Blue Rockfish,September,20,113,2008
PL,REF,Blue Rockfish,September,27,113,2008
PL,REF,Blue Rockfish,September,21,113,2008
PL,REF,Blue Rockfish,September,20,113,2008
PL,REF,Blue Rockfish,September,20,113,2008
PL,REF,Blue Rockfish,September,24,113,2008
PL,REF,Blue Rockfish,September,21,113,2008
PL,REF,Blue Rockfish,September,22,113,2008
PL,REF,Blue Rockfish,September,34,113,2008
PL,REF,Blue Rockfish,September,23,92,2008
PL,REF,Blue Rockfish,September,22,92,2008
PL,REF,Blue Rockfish,September,20,92,2008
PL,REF,Blue Rockfish,September,21,92,2008
PL,REF,Blue Rockfish,September,19,92,2008
PL,REF,Blue Rockfish,September,20,92,2008
PL,REF,Blue Rockfish,September,37,92,2008
PL,REF,Blue Rockfish,September,26,92,2008
PL,REF,Blue Rockfish,September,21,92,2008
PL,REF,Blue Rockfish,September,27,92,2008
PL,REF,Blue Rockfish,September,24,85,2008
PL,REF,Blue Rockfish,September,34,89,2008
PL,REF,Blue Rockfish,September,33,89,2008
PL,REF,Blue Rockfish,September,28,89,2008
PL,REF,Blue Rockfish,September,27,89,2008
PL,REF,Blue Rockfish,September,25,89,2008
PL,REF,Blue Rockfish,September,32,89,2008
PL,REF,Blue Rockfish,September,28,95,2008
PL,REF,Blue Rockfish,September,32,95,2008
PL,MPA,Blue Rockfish,September,34,90,2012
PL,MPA,Blue Rockfish,September,37,90,2012
PL,MPA,Blue Rockfish,September,38,90,2012
PL,MPA,Blue Rockfish,September,37,90,2012
PL,MPA,Blue Rockfish,September,34,90,2012
PL,MPA,Blue Rockfish,September,33,90,2012
PL,MPA,Blue Rockfish,September,28,91,2012
PL,MPA,Blue Rockfish,September,32,91,2012
PL,MPA,Blue Rockfish,September,29,83,2012
PL,MPA,Blue Rockfish,September,32,83,2012
PL,MPA,Blue Rockfish,September,25,83,2012
PL,MPA,Blue Rockfish,September,30,83,2012
PL,MPA,Blue Rockfish,September,36,83,2012
PL,MPA,Blue Rockfish,September,31,83,2012
PL,MPA,Blue Rockfish,September,33,80,2012
PL,MPA,Blue Rockfish,September,34,80,2012
PL,MPA,Blue Rockfish,September,28,80,2012
PL,MPA,Blue Rockfish,September,24,80,2012
PL,MPA,Blue Rockfish,September,25,80,2012
PL,MPA,Blue Rockfish,September,14,57,2012
PL,MPA,Blue Rockfish,September,29,50,2012
PL,MPA,Blue Rockfish,September,21,50,2012
PL,MPA,Blue Rockfish,September,19,80,2012
PL,MPA,Blue Rockfish,September,24,80,2012
PL,MPA,Blue Rockfish,September,27,80,2012
PL,MPA,Blue Rockfish,September,35,80,2012
PL,MPA,Blue Rockfish,September,31,80,2012
PL,MPA,Blue Rockfish,September,27,80,2012
PL,MPA,Blue Rockfish,September,28,95,2012
PL,MPA,Blue Rockfish,September,26,95,2012
PL,MPA,Blue Rockfish,September,32,95,2012
PL,MPA,Blue Rockfish,September,34,95,2012
PL,MPA,Blue Rockfish,September,33,90,2012
PL,MPA,Blue Rockfish,September,31,90,2012
PL,MPA,Blue Rockfish,September,32,90,2012
PL,MPA,Blue Rockfish,September,31,90,2012
PL,MPA,Blue Rockfish,September,32,90,2012
PL,MPA,Blue Rockfish,September,24,90,2012
PL,MPA,Blue Rockfish,September,31,90,2012
PL,MPA,Blue Rockfish,September,29,90,2012
PL,MPA,Blue Rockfish,September,32,90,2012
PL,MPA,Blue Rockfish,September,33,90,2012
PL,MPA,Blue Rockfish,September,32,90,2012
PL,MPA,Blue Rockfish,September,31,90,2012
PL,MPA,Blue Rockfish,September,31,90,2012
PL,MPA,Blue Rockfish,September,32,90,2012
PL,MPA,Blue Rockfish,September,31,90,2012
PL,MPA,Blue Rockfish,September,24,90,2012
PL,MPA,Blue Rockfish,September,31,90,2012
PL,MPA,Blue Rockfish,September,21,90,2012
PL,MPA,Blue Rockfish,September,35,90,2012
PL,MPA,Blue Rockfish,September,31,90,2012
PL,MPA,Blue Rockfish,September,31,90,2012
PL,MPA,Blue Rockfish,September,34,90,2012
PL,MPA,Blue Rockfish,September,31,90,2012
PL,MPA,Blue Rockfish,September,32,90,2012
PL,MPA,Blue Rockfish,September,31,90,2012
PL,MPA,Blue Rockfish,September,33,90,2012
PL,MPA,Blue Rockfish,September,33,90,2012
PL,MPA,Blue Rockfish,September,32,90,2012
PL,MPA,Blue Rockfish,September,33,80,2012
PL,MPA,Blue Rockfish,September,25,85,2012
PL,MPA,Blue Rockfish,September,25,85,2012
PL,MPA,Blue Rockfish,September,20,97,2012
PL,MPA,Blue Rockfish,September,26,110,2012
PL,MPA,Blue Rockfish,September,27,59,2012
PL,MPA,Blue Rockfish,September,20,59,2012
PL,REF,Blue Rockfish,October,24,96,2007
PL,REF,Blue Rockfish,October,24,109,2007
PL,REF,Blue Rockfish,October,20,120,2007
PL,REF,Blue Rockfish,October,22,90,2007
PL,REF,Blue Rockfish,October,22,115,2007
PL,REF,Blue Rockfish,October,18,115,2007
PL,REF,Blue Rockfish,October,20,115,2007
PL,REF,Blue Rockfish,October,20,115,2007
PL,REF,Blue Rockfish,October,20,115,2007
PL,REF,Blue Rockfish,October,24,115,2007
PL,REF,Blue Rockfish,October,32,115,2007
PL,REF,Blue Rockfish,October,21,115,2007
PL,REF,Blue Rockfish,October,22,89,2007
PL,REF,Blue Rockfish,October,25,89,2007
PL,REF,Blue Rockfish,October,21,89,2007
PL,REF,Blue Rockfish,October,34,89,2007
PL,REF,Blue Rockfish,October,29,70,2007
PL,REF,Blue Rockfish,October,29,70,2007
PL,REF,Blue Rockfish,October,31,70,2007
PL,REF,Blue Rockfish,October,21,85,2007
PL,REF,Blue Rockfish,October,34,85,2007
PL,REF,Blue Rockfish,October,32,85,2007
PL,REF,Blue Rockfish,October,32,85,2007
PL,REF,Blue Rockfish,October,25,85,2007
PL,MPA,Blue Rockfish,September,35,90,2008
PL,MPA,Blue Rockfish,September,33,90,2008
PL,MPA,Blue Rockfish,September,33,90,2008
PL,MPA,Blue Rockfish,September,33,90,2008
PL,MPA,Blue Rockfish,September,30,90,2008
PL,MPA,Blue Rockfish,September,23,90,2008
PL,MPA,Blue Rockfish,September,32,90,2008
PL,MPA,Blue Rockfish,September,34,90,2008
PL,MPA,Blue Rockfish,September,24,90,2008
PL,MPA,Blue Rockfish,September,33,90,2008
PL,MPA,Blue Rockfish,September,34,90,2008
PL,MPA,Blue Rockfish,September,24,90,2008
PL,MPA,Blue Rockfish,September,33,90,2008
PL,MPA,Blue Rockfish,September,23,90,2008
PL,MPA,Blue Rockfish,September,26,90,2008
PL,MPA,Blue Rockfish,September,36,90,2008
PL,MPA,Blue Rockfish,September,31,90,2008
PL,MPA,Blue Rockfish,September,23,90,2008
PL,MPA,Blue Rockfish,September,26,90,2008
PL,MPA,Blue Rockfish,September,33,90,2008
PL,MPA,Blue Rockfish,September,27,90,2008
PL,MPA,Blue Rockfish,September,24,90,2008
PL,MPA,Blue Rockfish,September,36,90,2008
PL,MPA,Blue Rockfish,September,36,90,2008
PL,MPA,Blue Rockfish,September,32,90,2008
PL,MPA,Blue Rockfish,September,32,95,2008
PL,MPA,Blue Rockfish,September,31,95,2008
PL,MPA,Blue Rockfish,September,33,95,2008
PL,MPA,Blue Rockfish,September,32,95,2008
PL,MPA,Blue Rockfish,September,32,95,2008
PL,MPA,Blue Rockfish,September,33,95,2008
PL,MPA,Blue Rockfish,September,32,95,2008
PL,MPA,Blue Rockfish,September,34,95,2008
PL,MPA,Blue Rockfish,September,33,95,2008
PL,MPA,Blue Rockfish,September,35,95,2008
PL,MPA,Blue Rockfish,September,21,95,2008
PL,MPA,Blue Rockfish,September,29,95,2008
PL,MPA,Blue Rockfish,September,21,95,2008
PL,MPA,Blue Rockfish,September,34,95,2008
PL,MPA,Blue Rockfish,September,36,95,2008
PL,MPA,Blue Rockfish,September,21,95,2008
PL,MPA,Blue Rockfish,September,28,95,2008
PL,MPA,Blue Rockfish,September,27,95,2008
PL,MPA,Blue Rockfish,September,29,95,2008
PL,MPA,Blue Rockfish,September,19,100,2008
PL,MPA,Blue Rockfish,September,34,100,2008
PL,MPA,Blue Rockfish,September,26,100,2008
PL,MPA,Blue Rockfish,September,21,100,2008
PL,MPA,Blue Rockfish,September,24,80,2008
PL,MPA,Blue Rockfish,September,31,80,2008
PL,MPA,Blue Rockfish,September,22,80,2008
PL,MPA,Blue Rockfish,September,21,80,2008
PL,MPA,Blue Rockfish,September,32,80,2008
PL,MPA,Blue Rockfish,September,34,105,2008
PL,MPA,Blue Rockfish,September,21,105,2008
PL,MPA,Blue Rockfish,September,31,105,2008
PL,MPA,Blue Rockfish,September,23,105,2008
PL,MPA,Blue Rockfish,September,24,105,2008
PL,MPA,Blue Rockfish,September,30,105,2008
PL,MPA,Blue Rockfish,September,21,105,2008
PL,MPA,Blue Rockfish,September,22,105,2008
PL,MPA,Blue Rockfish,September,23,105,2008
PL,MPA,Blue Rockfish,September,21,105,2008
PL,MPA,Blue Rockfish,September,21,105,2008
PL,MPA,Blue Rockfish,September,22,105,2008
PL,MPA,Blue Rockfish,September,26,105,2008
PL,MPA,Blue Rockfish,September,35,105,2008
PL,MPA,Blue Rockfish,September,32,105,2008
PL,MPA,Blue Rockfish,September,23,105,2008
PL,MPA,Blue Rockfish,September,28,105,2008
PL,MPA,Blue Rockfish,September,31,105,2008
PL,MPA,Blue Rockfish,September,33,105,2008
PL,MPA,Blue Rockfish,September,21,105,2008
PL,MPA,Blue Rockfish,September,21,105,2008
PL,MPA,Blue Rockfish,September,19,105,2008
PL,MPA,Blue Rockfish,September,35,60,2008
PL,MPA,Blue Rockfish,September,25,60,2008
PL,MPA,Blue Rockfish,September,23,60,2008
PL,MPA,Blue Rockfish,September,23,60,2008
PL,MPA,Blue Rockfish,September,24,60,2008
PL,MPA,Blue Rockfish,September,32,60,2008
PL,MPA,Blue Rockfish,September,27,60,2008
PL,MPA,Blue Rockfish,September,35,60,2008
PL,MPA,Blue Rockfish,September,37,60,2008
PL,MPA,Blue Rockfish,September,26,60,2008
PL,MPA,Blue Rockfish,September,34,60,2008
PL,MPA,Blue Rockfish,September,23,60,2008
PL,MPA,Blue Rockfish,September,23,85,2008
PL,MPA,Blue Rockfish,September,27,85,2008
PL,MPA,Blue Rockfish,September,21,85,2008
PL,MPA,Blue Rockfish,September,34,85,2008
PL,MPA,Blue Rockfish,September,22,85,2008
PL,MPA,Blue Rockfish,September,31,85,2008
PL,MPA,Blue Rockfish,September,35,85,2008
PL,MPA,Blue Rockfish,September,27,85,2008
PL,MPA,Blue Rockfish,September,23,85,2008
PL,MPA,Blue Rockfish,September,29,85,2008
PL,MPA,Blue Rockfish,September,22,85,2008
PL,MPA,Blue Rockfish,September,25,85,2008
PL,MPA,Blue Rockfish,September,28,85,2008
PL,MPA,Blue Rockfish,September,29,85,2008
PL,MPA,Blue Rockfish,September,28,85,2008
PL,MPA,Blue Rockfish,September,21,85,2008
PL,MPA,Blue Rockfish,September,26,85,2008
PL,MPA,Blue Rockfish,September,34,98,2008
PL,MPA,Blue Rockfish,September,23,98,2008
PL,MPA,Blue Rockfish,September,33,98,2008
PL,MPA,Blue Rockfish,September,22,98,2008
PL,MPA,Blue Rockfish,September,24,98,2008
PL,MPA,Blue Rockfish,September,30,98,2008
PL,MPA,Blue Rockfish,September,21,98,2008
PL,MPA,Blue Rockfish,September,18,98,2008
PL,MPA,Blue Rockfish,September,34,98,2008
PL,MPA,Blue Rockfish,September,23,98,2008
PL,MPA,Blue Rockfish,September,28,98,2008
PL,MPA,Blue Rockfish,September,30,98,2008
PL,MPA,Blue Rockfish,September,27,98,2008
PL,MPA,Blue Rockfish,September,19,100,2008
PL,MPA,Blue Rockfish,September,28,100,2008
PL,MPA,Blue Rockfish,September,22,100,2008
PL,MPA,Blue Rockfish,September,21,100,2008
PL,MPA,Blue Rockfish,September,17,65,2008
PL,MPA,Blue Rockfish,September,25,65,2008
PL,MPA,Blue Rockfish,September,24,65,2008
PL,MPA,Blue Rockfish,September,33,65,2008
PL,MPA,Blue Rockfish,September,35,80,2008
PL,MPA,Blue Rockfish,September,30,80,2008
PL,MPA,Blue Rockfish,September,23,80,2008
PL,MPA,Blue Rockfish,September,34,80,2008
PL,MPA,Blue Rockfish,September,29,80,2008
PL,MPA,Blue Rockfish,September,30,80,2008
PL,MPA,Blue Rockfish,September,25,80,2008
PL,MPA,Blue Rockfish,September,30,80,2008
PL,MPA,Blue Rockfish,September,31,80,2008
PL,MPA,Blue Rockfish,September,31,80,2008
PL,MPA,Blue Rockfish,September,27,80,2008
PL,MPA,Blue Rockfish,September,27,80,2008
PL,MPA,Blue Rockfish,September,24,80,2008
PL,MPA,Blue Rockfish,September,29,80,2008
PL,MPA,Blue Rockfish,September,32,80,2008
PL,MPA,Blue Rockfish,September,34,80,2008
PL,MPA,Blue Rockfish,September,33,80,2008
PL,MPA,Blue Rockfish,September,35,80,2008
PL,MPA,Blue Rockfish,September,33,80,2008
PL,MPA,Blue Rockfish,September,34,80,2008
PL,MPA,Blue Rockfish,September,32,80,2008
PL,MPA,Blue Rockfish,September,22,105,2008
PL,MPA,Blue Rockfish,September,34,105,2008
PL,MPA,Blue Rockfish,September,33,105,2008
PL,MPA,Blue Rockfish,September,31,105,2008
PL,MPA,Blue Rockfish,September,30,105,2008
PL,MPA,Blue Rockfish,September,33,105,2008
PL,MPA,Blue Rockfish,September,31,105,2008
PL,MPA,Blue Rockfish,September,26,105,2008
PL,MPA,Blue Rockfish,September,31,105,2008
PL,MPA,Blue Rockfish,September,34,105,2008
PL,MPA,Blue Rockfish,September,35,105,2008
PL,MPA,Blue Rockfish,September,33,105,2008
PL,MPA,Blue Rockfish,September,28,105,2008
PL,MPA,Blue Rockfish,September,29,105,2008
PL,MPA,Blue Rockfish,September,37,105,2008
PL,MPA,Blue Rockfish,September,27,105,2008
PL,MPA,Blue Rockfish,September,29,105,2008
PL,MPA,Blue Rockfish,September,34,95,2008
PL,MPA,Blue Rockfish,September,34,81,2008
PL,MPA,Blue Rockfish,September,37,81,2008
PL,MPA,Blue Rockfish,September,22,90,2008
PL,MPA,Blue Rockfish,September,23,90,2008
PL,MPA,Blue Rockfish,September,34,90,2008
PL,MPA,Blue Rockfish,September,27,90,2008
PL,MPA,Blue Rockfish,September,33,90,2008
PL,MPA,Blue Rockfish,September,30,90,2008
PL,MPA,Blue Rockfish,September,26,90,2008
PL,MPA,Blue Rockfish,September,27,90,2008
PL,MPA,Blue Rockfish,September,20,90,2008
PL,MPA,Blue Rockfish,September,29,90,2008
PL,MPA,Blue Rockfish,September,24,90,2008
PL,MPA,Blue Rockfish,September,30,90,2008
PL,MPA,Blue Rockfish,September,31,90,2008
PL,MPA,Blue Rockfish,September,27,90,2008
PL,MPA,Blue Rockfish,September,34,90,2008
PL,MPA,Blue Rockfish,September,27,90,2008
PL,MPA,Blue Rockfish,September,34,90,2008
PL,MPA,Blue Rockfish,September,21,90,2008
PL,MPA,Blue Rockfish,September,32,90,2008
PL,MPA,Blue Rockfish,September,26,90,2008
PL,MPA,Blue Rockfish,September,31,90,2008
PL,MPA,Blue Rockfish,September,29,90,2008
PL,MPA,Blue Rockfish,September,33,90,2008
PL,MPA,Blue Rockfish,September,22,95,2008
PL,MPA,Blue Rockfish,September,32,95,2008
PL,MPA,Blue Rockfish,September,26,95,2008
PL,MPA,Blue Rockfish,September,30,95,2008
PL,MPA,Blue Rockfish,September,20,95,2008
PL,MPA,Blue Rockfish,September,33,95,2008
PL,MPA,Blue Rockfish,September,32,95,2008
PL,MPA,Blue Rockfish,September,24,95,2008
PL,MPA,Blue Rockfish,September,33,95,2008
PL,MPA,Blue Rockfish,September,33,95,2008
PL,MPA,Blue Rockfish,September,36,95,2008
PL,MPA,Blue Rockfish,September,32,95,2008
PL,MPA,Blue Rockfish,September,28,95,2008
PL,MPA,Blue Rockfish,September,30,95,2008
PL,MPA,Blue Rockfish,September,19,107,2008
PL,MPA,Blue Rockfish,September,20,107,2008
PL,MPA,Blue Rockfish,September,23,107,2008
PL,MPA,Blue Rockfish,September,21,100,2008
PL,MPA,Blue Rockfish,September,20,100,2008
PL,MPA,Blue Rockfish,September,23,100,2008
PL,MPA,Blue Rockfish,September,22,100,2008
PL,MPA,Blue Rockfish,September,22,100,2008
PL,MPA,Blue Rockfish,September,28,100,2008
PL,MPA,Blue Rockfish,September,21,100,2008
PL,MPA,Blue Rockfish,September,19,100,2008
PL,MPA,Blue Rockfish,September,23,100,2008
PL,MPA,Blue Rockfish,September,20,100,2008
PL,MPA,Blue Rockfish,September,24,100,2008
PL,MPA,Blue Rockfish,September,26,100,2008
PL,MPA,Blue Rockfish,September,21,100,2008
PL,MPA,Blue Rockfish,September,28,100,2008
PL,MPA,Blue Rockfish,September,24,100,2008
PL,MPA,Blue Rockfish,September,22,100,2008
PL,MPA,Blue Rockfish,September,20,100,2008
PL,MPA,Blue Rockfish,September,23,100,2008
PL,MPA,Blue Rockfish,September,21,100,2008
PL,MPA,Blue Rockfish,September,20,100,2008
PL,MPA,Blue Rockfish,September,24,100,2008
PL,MPA,Blue Rockfish,September,30,100,2008
PL,MPA,Blue Rockfish,September,30,100,2008
PL,MPA,Blue Rockfish,September,18,100,2008
PL,MPA,Blue Rockfish,September,21,100,2008
PL,MPA,Blue Rockfish,September,23,80,2008
PL,MPA,Blue Rockfish,September,21,80,2008
PL,MPA,Blue Rockfish,September,24,80,2008
PL,MPA,Blue Rockfish,September,22,80,2008
PL,MPA,Blue Rockfish,September,29,80,2008
PL,MPA,Blue Rockfish,September,24,80,2008
PL,MPA,Blue Rockfish,September,34,80,2008
PL,MPA,Blue Rockfish,September,31,80,2008
PL,MPA,Blue Rockfish,September,33,80,2008
PL,MPA,Blue Rockfish,September,30,80,2008
PL,MPA,Blue Rockfish,September,36,80,2008
PL,MPA,Blue Rockfish,September,34,80,2008
PL,MPA,Blue Rockfish,September,30,80,2008
PL,MPA,Blue Rockfish,September,26,80,2008
PL,MPA,Blue Rockfish,September,22,80,2008
PL,MPA,Blue Rockfish,September,24,80,2008
PL,MPA,Blue Rockfish,September,23,80,2008
PL,MPA,Blue Rockfish,September,34,65,2008
PL,MPA,Blue Rockfish,September,33,65,2008
PL,MPA,Blue Rockfish,September,34,65,2008
PL,MPA,Blue Rockfish,September,30,65,2008
PL,MPA,Blue Rockfish,September,35,65,2008
PL,MPA,Blue Rockfish,September,26,65,2008
PL,MPA,Blue Rockfish,September,37,65,2008
PL,MPA,Blue Rockfish,September,25,65,2008
PL,MPA,Blue Rockfish,September,30,65,2008
PL,MPA,Blue Rockfish,September,31,85,2008
PL,MPA,Blue Rockfish,September,27,85,2008
PL,MPA,Blue Rockfish,September,31,85,2008
PL,MPA,Blue Rockfish,September,24,85,2008
PL,MPA,Blue Rockfish,September,25,85,2008
PL,MPA,Blue Rockfish,September,32,85,2008
PL,MPA,Blue Rockfish,September,33,85,2008
PL,MPA,Blue Rockfish,September,21,85,2008
PL,MPA,Blue Rockfish,September,34,85,2008
PL,MPA,Blue Rockfish,September,31,85,2008
PL,MPA,Blue Rockfish,September,32,85,2008
PL,MPA,Blue Rockfish,September,33,85,2008
PL,MPA,Blue Rockfish,September,32,85,2008
PL,MPA,Blue Rockfish,September,31,85,2008
PL,MPA,Blue Rockfish,September,35,85,2008
PL,MPA,Blue Rockfish,September,22,85,2008
PL,MPA,Blue Rockfish,September,33,85,2008
PL,MPA,Blue Rockfish,September,31,85,2008
PL,MPA,Blue Rockfish,September,34,85,2008
PL,MPA,Blue Rockfish,September,35,85,2008
PL,MPA,Blue Rockfish,September,24,85,2008
PL,MPA,Blue Rockfish,September,31,85,2008
PL,MPA,Blue Rockfish,September,33,85,2008
PL,MPA,Blue Rockfish,September,27,85,2008
PL,MPA,Blue Rockfish,September,29,85,2008
PL,MPA,Blue Rockfish,September,23,79,2008
PL,MPA,Blue Rockfish,September,27,79,2008
PL,MPA,Blue Rockfish,September,24,79,2008
PL,MPA,Blue Rockfish,September,22,79,2008
PL,MPA,Blue Rockfish,September,23,79,2008
PL,MPA,Blue Rockfish,September,34,79,2008
PL,MPA,Blue Rockfish,September,32,79,2008
PL,MPA,Blue Rockfish,September,30,79,2008
PL,MPA,Blue Rockfish,September,33,79,2008
PL,MPA,Blue Rockfish,September,34,79,2008
PL,MPA,Blue Rockfish,September,31,79,2008
PL,MPA,Blue Rockfish,September,26,79,2008
PL,MPA,Blue Rockfish,September,36,79,2008
PL,MPA,Blue Rockfish,September,30,79,2008
PL,MPA,Blue Rockfish,September,21,79,2008
PL,MPA,Blue Rockfish,September,31,79,2008
PL,MPA,Blue Rockfish,September,32,79,2008
PL,MPA,Blue Rockfish,September,23,79,2008
PL,MPA,Blue Rockfish,September,21,79,2008
PL,MPA,Blue Rockfish,September,32,79,2008
PL,MPA,Blue Rockfish,September,33,79,2008
PL,MPA,Blue Rockfish,September,34,79,2008
PL,MPA,Blue Rockfish,September,30,79,2008
PL,MPA,Blue Rockfish,September,29,79,2008
PL,MPA,Blue Rockfish,September,34,79,2008
PL,MPA,Blue Rockfish,September,33,79,2008
PL,MPA,Blue Rockfish,September,22,79,2008
PL,MPA,Blue Rockfish,September,22,79,2008
PL,MPA,Blue Rockfish,September,21,79,2008
PL,MPA,Blue Rockfish,September,22,79,2008
PL,MPA,Blue Rockfish,September,24,79,2008
PL,MPA,Blue Rockfish,September,24,79,2008
PL,MPA,Blue Rockfish,September,23,79,2008
PL,MPA,Blue Rockfish,September,32,79,2008
PL,MPA,Blue Rockfish,September,23,79,2008
PL,MPA,Blue Rockfish,September,24,79,2008
PL,MPA,Blue Rockfish,October,18,94,2007
PL,MPA,Blue Rockfish,October,31,94,2007
PL,MPA,Blue Rockfish,October,28,87,2007
PL,MPA,Blue Rockfish,October,38,87,2007
PL,MPA,Blue Rockfish,October,28,95,2007
PL,MPA,Blue Rockfish,October,30,95,2007
PL,MPA,Blue Rockfish,October,31,95,2007
PL,MPA,Blue Rockfish,October,18,95,2007
PL,MPA,Blue Rockfish,October,19,95,2007
PL,MPA,Blue Rockfish,October,28,95,2007
PL,MPA,Blue Rockfish,October,33,95,2007
