UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTER,CAN,2,SATR,1,14,,,MARK CARR,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTER,MID,2,SATR,1,25,,,JEFF HARDING,9.1,4.6,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTER,MID,2,SATR,1,30,,,JEFF HARDING,9.1,4.6,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTMID,BOT,1,SATR,1,16,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTMID,BOT,1,SATR,1,24,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTMID,BOT,1,SATR,1,30,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTMID,BOT,2,SATR,1,17,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTMID,BOT,2,SATR,1,21,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTMID,BOT,2,SATR,1,25,,,CRAIG SYMS,,,,,,3
UCSC,SBTL_FISH,2001,9,13,BLUEFISH,UC,OUTMID,BOT,2,SATR,1,27,,,CRAIG SYMS,,,,,,3
